3.361e+14	94.6249	16.012
3.361e+14	304.775	51.9394
3.361e+14	596.533	103.399
3.361e+14	890.471	158.411
3.361e+14	1116.16	205.201
3.361e+14	1244.93	255.661
3.361e+14	1264.73	278.24
3.361e+14	1223.36	283.722
3.361e+14	1158.15	281.111
3.361e+14	1068.63	271.965
3.361e+14	985.859	260.952
3.361e+14	880.395	244.77
3.361e+14	763.38	224.831
3.361e+14	636.248	200.919
3.361e+14	515.765	175.872
3.361e+14	418.919	153.774
3.361e+14	339.929	134.256
3.361e+14	285.706	119.931
3.361e+14	204.737	95.4828
3.361e+14	136.458	72.2125
3.361e+14	104.034	59.8999
3.361e+14	80.4354	50.4754
3.361e+14	61.6442	42.6059
3.361e+14	46.6631	35.9556
3.361e+14	35.2844	30.5442
3.361e+14	26.7555	26.1719
3.361e+14	20.9163	25.0686
3.361e+14	9.82222	19.4819
3.361e+14	5.63174	16.6811
3.361e+14	3.19045	14.5549
3.361e+14	1.59066	12.741
3.361e+14	0.537112	11.1785
3.361e+14	-0.142266	9.83502
3.361e+14	-0.586318	8.55693
3.361e+14	2.33711	7.50959
3.361e+14	3.98961	6.71907
3.36101e+14	4.98518	5.90096
3.36101e+14	5.38545	5.10266
3.36101e+14	8.88409	-0.531919
3.36101e+14	10.6185	-4.25685
3.36101e+14	10.3949	-6.94517
3.36101e+14	9.3094	-7.91514
3.36101e+14	8.27166	-8.06147
3.36101e+14	7.35679	-7.86679
3.36101e+14	6.55552	-7.53096
3.36101e+14	5.74535	-7.06766
3.36101e+14	4.90949	-6.49381
3.36101e+14	7.41177	-5.90797
3.36101e+14	8.37326	-4.72979
3.36101e+14	8.4578	-4.04813
3.36101e+14	8.07715	-3.49129
3.36101e+14	7.46578	-3.02682
3.36101e+14	6.7738	-2.64283
3.36101e+14	5.99422	-2.29541
3.36101e+14	5.25749	-2.00409
3.36101e+14	4.65828	-1.78183
3.36101e+14	3.09604	-1.27893
3.36101e+14	2.38198	-1.02189
3.36101e+14	1.87397	-0.836109
3.36101e+14	4.68874	-0.692709
3.36101e+14	6.19484	-0.572236
