6.04125e+13	0.0969039	7.46413
6.04126e+13	0.372478	28.7532
6.04126e+13	0.669215	51.5772
6.04126e+13	1.17386	91.3007
6.04126e+13	1.74223	140.899
6.04126e+13	2.09701	178.511
6.04126e+13	4.56269	209.306
6.04126e+13	6.05831	228.351
6.04126e+13	7.16309	241.905
6.04126e+13	5.53059	249.561
6.04126e+13	4.20684	252.98
6.04126e+13	5.74832	253.083
6.04126e+13	6.69913	251.413
6.04127e+13	10.3446	247.557
6.04127e+13	12.5305	242.84
6.04127e+13	13.9238	232.114
6.04127e+13	14.3208	217.507
6.04127e+13	14.0591	202.483
6.04127e+13	13.6764	191.362
6.04127e+13	16.5938	177.571
6.04127e+13	17.9815	167.571
6.04127e+13	14.5454	154.736
6.04127e+13	12.398	145.613
6.04127e+13	10.4302	135.603
6.04127e+13	9.01142	127.409
6.04127e+13	7.86933	119.925
6.04128e+13	6.86761	112.472
6.04128e+13	9.25946	106.56
6.04128e+13	10.6944	101.456
6.04128e+13	11.5184	95.7202
6.04128e+13	11.8643	90.926
6.04128e+13	11.6293	83.8905
6.04128e+13	14.9369	78.1734
6.04128e+13	16.7125	69.5999
6.04128e+13	16.8302	60.5564
6.04128e+13	15.2225	49.4665
6.04129e+13	13.9153	42.4507
6.04129e+13	12.5387	36.7745
6.04129e+13	11.1013	31.8589
6.04129e+13	13.367	28.8157
6.04129e+13	14.4308	25.7378
6.04129e+13	14.7951	23.7057
6.04129e+13	14.5142	21.5243
6.04129e+13	14.1077	19.9611
6.04129e+13	13.2778	18.2386
6.04129e+13	12.6098	17.035
6.04129e+13	15.1206	15.5335
6.04129e+13	16.3188	14.4986
6.0413e+13	16.6352	13.3059
6.0413e+13	16.548	12.4303
6.0413e+13	16.091	11.6073
6.0413e+13	15.3512	10.8107
6.0413e+13	14.716	10.2295
6.0413e+13	13.5431	9.42443
6.0413e+13	12.6561	8.84045
6.0413e+13	11.4017	8.09932
6.0413e+13	10.5233	7.57909
6.0413e+13	9.38299	6.93473
6.0413e+13	8.59672	6.48197
6.0413e+13	7.87837	6.0708
6.0413e+13	7.1601	5.66086
6.04131e+13	9.77573	5.34951
6.04131e+13	11.5517	4.93534
6.04131e+13	12.4018	4.6312
6.04131e+13	12.4766	4.20431
6.04131e+13	12.0686	3.81054
6.04131e+13	11.161	3.38395
6.04131e+13	9.96098	2.95695
6.04131e+13	9.14216	2.6808
6.04131e+13	8.21553	5.24961
6.04131e+13	7.52129	6.67958
6.04131e+13	6.74301	4.85063
6.04132e+13	6.13554	3.65456
6.04132e+13	5.48244	5.30215
6.04132e+13	8.39784	6.27262
6.04132e+13	10.1642	4.08716
6.04132e+13	10.9807	5.18694
6.04132e+13	11.1636	3.19566
6.04132e+13	10.8792	1.73019
6.04132e+13	13.9022	3.28132
6.04132e+13	15.54	4.32507
6.04132e+13	16.1699	4.90594
6.04132e+13	16.2054	5.205
6.04132e+13	19.2351	2.81213
6.04132e+13	17.2237	-1.35243
6.04133e+13	18.9127	0.89163
6.04133e+13	19.4813	2.3753
6.04133e+13	19.194	0.710871
6.04133e+13	18.6089	-0.336265
6.04133e+13	17.5039	-3.75424
6.04133e+13	19.9126	-5.87576
6.04133e+13	20.9025	-7.2604
6.04133e+13	21.0035	-8.01861
6.04133e+13	19.975	-8.31989
6.04133e+13	18.394	-5.23983
6.04133e+13	17.1176	-3.38568
6.04134e+13	16.0977	0.0693873
6.04134e+13	14.8713	2.58783
6.04134e+13	13.7844	4.17837
6.04134e+13	12.5247	2.7312
6.04134e+13	11.4558	1.75407
6.04134e+13	10.4368	1.04685
6.04134e+13	12.9215	5.39411
6.04134e+13	14.2372	8.04541
6.04134e+13	14.807	9.91893
6.04134e+13	18.2584	8.63414
6.04134e+13	20.1907	7.47164
6.04134e+13	20.9306	9.10227
6.04134e+13	20.8528	7.48966
6.04134e+13	23.8792	6.23463
6.04135e+13	25.3124	7.69812
6.04135e+13	25.494	8.67557
6.04135e+13	25.1521	9.16989
6.04135e+13	27.8105	6.56203
6.04135e+13	28.8394	4.83558
6.04135e+13	28.5608	3.43377
6.04135e+13	31.3479	5.08123
6.04135e+13	32.3444	3.49443
6.04135e+13	31.9893	-0.420984
6.04135e+13	34.617	-2.74466
6.04135e+13	35.463	-1.8329
6.04135e+13	35.3448	-1.23637
6.04135e+13	34.0183	-3.42735
6.04135e+13	32.3717	-7.37545
6.04136e+13	34.0221	-4.7416
6.04136e+13	34.0609	-5.48505
6.04136e+13	33.0705	-5.87163
6.04136e+13	29.4153	-5.85157
6.04136e+13	26.1786	-5.65679
6.04136e+13	23.0577	-5.34148
6.04136e+13	20.9424	-5.0853
6.04136e+13	18.8079	-4.78024
6.04136e+13	17.1305	-4.51786
6.04136e+13	15.5348	-4.24913
6.04136e+13	14.0598	-3.98585
6.04137e+13	12.6589	-6.19341
6.04137e+13	11.2837	-7.60771
6.04137e+13	9.68414	-5.52006
6.04137e+13	8.09249	-3.84067
6.04137e+13	10.9452	0.728943
6.04137e+13	12.1154	3.23947
6.04137e+13	12.5375	2.22482
6.04137e+13	12.3645	1.4206
6.04137e+13	15.0864	5.33777
6.04137e+13	16.6293	5.74816
6.04138e+13	17.2539	5.92562
6.04138e+13	20.6619	8.45829
6.04138e+13	22.2817	7.56984
6.04138e+13	26.2174	6.75047
6.04138e+13	28.096	8.49438
6.04138e+13	28.4711	9.55027
6.04138e+13	28.0751	7.68741
6.04138e+13	27.3084	6.39309
6.04138e+13	29.3919	7.64793
6.04138e+13	30.2621	8.37399
6.04138e+13	29.2158	5.7902
6.04138e+13	27.2399	3.84538
6.04139e+13	25.4281	-0.0761101
6.04139e+13	27.1188	-0.0188805
6.04139e+13	27.5116	-2.49428
6.04139e+13	26.8862	-4.17637
6.04139e+13	25.7732	-2.68055
6.04139e+13	24.2398	-1.5889
6.04139e+13	22.6005	-0.832772
6.04139e+13	20.8747	-2.81593
6.04139e+13	19.2545	-1.6353
6.04139e+13	18.0024	-0.894376
6.04139e+13	16.5186	-2.72663
6.04139e+13	15.2607	-3.88442
6.04139e+13	17.307	-2.41423
6.04139e+13	18.3912	-1.37366
6.0414e+13	18.7861	-0.606646
6.0414e+13	18.4555	0.024988
6.0414e+13	21.4623	0.456723
6.0414e+13	18.8039	-2.043
6.0414e+13	20.4706	-0.928266
6.0414e+13	20.9061	-0.122673
6.0414e+13	20.5901	0.410363
6.0414e+13	23.5859	0.777851
6.0414e+13	24.7993	3.71036
6.0414e+13	24.9016	2.92715
6.0414e+13	27.8868	2.38157
6.0414e+13	29.2741	4.3145
6.0414e+13	29.3829	5.70972
6.04141e+13	32.2919	6.54529
6.04141e+13	33.2181	6.9997
6.04141e+13	32.9163	7.16198
6.04141e+13	31.2735	7.06055
6.04141e+13	28.3499	3.4647
6.04141e+13	25.9937	4.17775
6.04141e+13	24.2939	2.09849
6.04141e+13	22.3187	0.549658
6.04141e+13	20.5918	-0.454945
6.04141e+13	18.5059	-1.20642
6.04141e+13	20.2996	0.803015
6.04141e+13	20.9489	-0.336985
6.04141e+13	20.8276	-1.09857
6.04142e+13	20.1556	-1.60254
6.04142e+13	19.2162	-1.91019
6.04142e+13	18.3257	-2.07986
6.04142e+13	16.9858	-2.16113
6.04142e+13	15.8298	-2.18265
6.04142e+13	18.1862	-2.141
6.04142e+13	19.2166	-2.07775
6.04142e+13	19.258	-1.97858
6.04142e+13	18.8094	-1.88019
6.04142e+13	18.0705	-1.78306
6.04142e+13	17.1999	-1.69119
6.04142e+13	16.3736	-1.61282
6.04142e+13	15.1626	-1.51156
6.04143e+13	17.5946	1.13296
6.04143e+13	18.7266	3.03898
6.04143e+13	22.6511	1.60954
6.04143e+13	20.9812	0.610283
6.04143e+13	22.9528	2.51384
6.04143e+13	23.7745	1.32072
6.04143e+13	23.6857	2.93191
6.04143e+13	23.1178	1.501
6.04143e+13	25.7183	3.11058
6.04143e+13	26.7304	4.09463
6.04143e+13	26.4497	4.7131
6.04143e+13	24.5978	1.68822
6.04143e+13	26.9023	2.83333
6.04144e+13	27.7187	3.45291
6.04144e+13	27.3638	1.14019
6.04144e+13	26.5246	2.16708
6.04144e+13	25.1804	-2.31458
6.04144e+13	23.7687	-2.7308
6.04144e+13	22.5948	-5.15671
6.04144e+13	24.4699	-4.47685
6.04144e+13	25.2112	-3.97098
6.04144e+13	24.9401	-3.48938
6.04144e+13	24.1117	-3.09881
6.04144e+13	22.8345	-2.76031
6.04144e+13	21.3479	-2.47451
6.04144e+13	20.1174	-2.27084
6.04144e+13	18.2913	-4.83045
6.04145e+13	16.9054	-3.82356
6.04145e+13	15.1955	-2.94036
6.04145e+13	13.8732	-2.35431
6.04145e+13	12.3911	-1.85382
6.04145e+13	11.2374	-1.51429
6.04145e+13	10.1983	-1.25807
6.04145e+13	12.7895	-3.60286
6.04145e+13	14.161	-2.71639
6.04145e+13	14.7097	-1.90361
6.04145e+13	14.7579	-1.37518
6.04145e+13	14.284	-0.947031
6.04145e+13	17.2504	1.88994
6.04145e+13	18.8014	1.26215
6.04145e+13	19.2937	3.47632
6.04146e+13	19.2554	2.34876
6.04146e+13	22.4152	4.24564
6.04146e+13	23.8276	2.80095
6.04146e+13	23.6557	1.45811
6.04146e+13	21.636	0.332974
6.04146e+13	20.2234	-3.17095
6.04146e+13	22.3842	-5.49265
6.04146e+13	23.156	-4.15628
6.04146e+13	22.8189	-3.06508
6.04146e+13	22.3005	-2.40777
6.04146e+13	21.2473	-1.87451
6.04147e+13	20.1165	-3.85006
6.04147e+13	22.1456	-7.46457
6.04147e+13	22.9751	-7.47882
6.04147e+13	23.1568	-7.41485
6.04147e+13	21.935	-7.04063
6.04147e+13	24.2714	-9.68388
6.04147e+13	25.0103	-10.9743
6.04147e+13	20.4155	-11.5495
6.04147e+13	17.6665	-11.742
6.04147e+13	14.9737	-14.2
6.04147e+13	13.2175	-15.4823
6.04147e+13	11.7399	-13.8422
6.04147e+13	10.3225	-9.92364
6.04148e+13	9.33072	-7.43009
6.04148e+13	8.11568	-5.11545
6.04148e+13	7.28214	-5.99007
6.04148e+13	6.30977	-6.51906
6.04148e+13	5.65295	-6.75735
6.04148e+13	8.82946	-6.73893
6.04148e+13	10.4962	-4.15644
6.04148e+13	11.3033	-2.01385
6.04148e+13	11.5744	-0.758063
6.04148e+13	11.2704	-2.54487
6.04148e+13	10.482	-0.695919
6.04148e+13	13.5768	-2.367
6.04149e+13	15.0743	-0.909492
6.04149e+13	15.6147	0.245726
6.04149e+13	18.8915	-1.40708
6.04149e+13	17.0897	-0.0472219
6.04149e+13	15.7422	-1.54195
6.04149e+13	17.7483	-2.56377
6.04149e+13	18.6603	-3.25768
6.04149e+13	18.7854	-6.1669
6.04149e+13	21.953	-5.51544
6.04149e+13	23.4872	-5.06316
6.04149e+13	23.7227	-4.53018
6.04149e+13	23.4607	-6.5837
6.04149e+13	26.2036	-8.02964
6.0415e+13	23.8432	-6.3051
6.0415e+13	21.0965	-10.3517
